Node,Degree Centrality
Library Linked Data,0.0020373514431239
Information Systems Quality,0.0020373514431239
Mixed Methods,0.0020373514431239
La Cognizione Del Dolore,0.0020373514431239
Decision-Making System,0.0020373514431239
Participatory Design,0.0020373514431239
Online News Publication,0.0020373514431239
Imdb,0.0020373514431239
Development Plans,0.0020373514431239
Ai & Law,0.0020373514431239
Applications Of Ai,0.0020373514431239
Guicciardini,0.0020373514431239
Legal Ontologies,0.0020373514431239
Legal Semantic Web Services,0.0020373514431239
Rdflib,0.0020373514431239
Authoritativeness,0.0020373514431239
Energy Consumption,0.0020373514431239
Development Framework,0.0020373514431239
Power Capping,0.0020373514431239
Design Pattern,0.0020373514431239
Computer System Taxonomy,0.0020373514431239
Constrained Optimization,0.0020373514431239
Combinatorial Testing,0.0020373514431239
Empirical Knowledge Engineering,0.0020373514431239
Place Attachment,0.0020373514431239
Crowdsourcing,0.0020373514431239
Automatic Video Content Analysis,0.0020373514431239
Topic Modeling,0.0020373514431239
Varianti D'Autore,0.0020373514431239
Genome Browser,0.0020373514431239
Xslt,0.0020373514431239
Open Science Infrastructures,0.0020373514431239
Speech Disability,0.0020373514431239
Modeling And Design,0.0020373514431239
Distance Education,0.0020373514431239
Human-Centred Explanations,0.0020373514431239
Social Networks,0.0020373514431239
Peer-To-Peer,0.0020373514431239
Economia Delle Piattaforme,0.0020373514431239
Illuminismo,0.0020373514431239
Letteratura Del Novecento,0.0020373514431239
Seconda Minuta,0.0020373514431239
Memorialistica,0.0020373514431239
Economia Collaborativa,0.0020373514431239
Sharing Cities,0.0020373514431239
Sharing Economy,0.0020373514431239
Mario Tobino,0.0020373514431239
Social Robots,0.0020373514431239
Unsupervised Learning,0.0020373514431239
Edizioni Scientifiche,0.0020373514431239
Fauriel,0.0020373514431239
Psichiatria E Letteratura,0.0020373514431239
Scienza E Diritti,0.0020373514431239
Context Modeling,0.0020373514431239
Organizational Perfomance,0.0020373514431239
Citation Behaviours,0.0020373514431239
Bonaventura Tecchi,0.0020373514431239
Retraction,0.0020373514431239
Ugo Betti,0.0020373514431239
Medicine (All),0.0020373514431239
Court Cases,0.0016977928692699
Opere Complete,0.0016977928692699
Autore,0.0016977928692699
Time-Traversal Query,0.0016977928692699
Self-Reported Behaviour,0.0016977928692699
Parameter Fine-Tuning,0.0016977928692699
Photovoltaic Energy,0.0016977928692699
Multi-Agent Systems,0.0016977928692699
Simulation Model,0.0016977928692699
Semantic Modeling,0.0016977928692699
Core Literature,0.0016977928692699
Court Decisions,0.0016977928692699
Intellectual Landscapes,0.0016977928692699
Legalruleml,0.0016977928692699
Constraints,0.0016977928692699
Electronic Publishing,0.0016977928692699
Letteratura Moderne E Contemporanea,0.0016977928692699
Ranking Of Scholars,0.0016977928692699
Bert,0.0016977928692699
Multi-Task Learning,0.0016977928692699
Named Entity Recognition (Ner),0.0016977928692699
Cyberbullying Detection,0.0016977928692699
Efficient Energy Management,0.0016977928692699
Scrittura,0.0016977928692699
Semantic Technologies,0.0016977928692699
Hardware Dimensioning,0.0016977928692699
Android,0.0016977928692699
Few Shot Learning,0.0016977928692699
Impero,0.0016977928692699
Mostre Virtuali,0.0016977928692699
Diari,0.0016977928692699
Grande Guerra,0.0016977928692699
Software Framework,0.0016977928692699
Deterministic Rules,0.0016977928692699
Semantic Sensor Networks,0.0016977928692699
Sustainability,0.0016977928692699
Ontology Usability,0.0016977928692699
Digital Curation,0.0016977928692699
Ancient Inks And Papers,0.0016977928692699
Social Networks (Online),0.0016977928692699
Early Printed Books,0.0016977928692699
Logistic Regression,0.0016977928692699
Non-Invasive Analysis,0.0016977928692699
Principal Component Analysis (Pca),0.0016977928692699
Abstractive Document Summarization,0.0016977928692699
Biomedical Text Mining,0.0016977928692699
Knowledge-Driven Natural Language Processing,0.0016977928692699
Citation Influence,0.0016977928692699
Document Metadata,0.0016977928692699
Influence,0.0016977928692699
Biblioteche Universitarie,0.0016977928692699
Personal Data,0.0016977928692699
Post-Ocr Correction,0.0016977928692699
Spar,0.0016977928692699
Common Sense Knowledge,0.0016977928692699
News Diffusion,0.0016977928692699
Citizen Curation Artificial,0.0016977928692699
Decision Sciences (Miscellaneous),0.0016977928692699
Automated,0.0016977928692699
Control And Optimization,0.0016977928692699
Sunburst,0.0016977928692699
Ontology Testing,0.0016977928692699
Electre Iii,0.0016977928692699
Scholarly Dissemination,0.0016977928692699
Versioning,0.0016977928692699
Real-Time,0.0016977928692699
User Behavior,0.0016977928692699
Segmentation Variables,0.0016977928692699
Tourism Development Planning,0.0016977928692699
Conflict Resolution,0.0016977928692699
Simultaneous Editing,0.0016977928692699
Ontology Evaluation,0.0016977928692699
Catullo,0.0016977928692699
Emilia-Romagna Region,0.0016977928692699
Analytics,0.0016977928692699
Automated Decision-Making,0.0016977928692699
Inbound Market,0.0016977928692699
Iot,0.0016977928692699
News Analysis,0.0016977928692699
News Churn,0.0016977928692699
Churnalism,0.0016977928692699
Knowability,0.0016977928692699
Heuristic Algorithm,0.0016977928692699
Mixed-Integer Programming,0.0016977928692699
High Performance Computing Systems,0.0016977928692699
Frequency Assignment,0.0016977928692699
Computational Tools,0.0016977928692699
Heterogeneity,0.0016977928692699
Adolescence,0.0016977928692699
Alberto Moravia,0.0016977928692699
Imaging,0.0016977928692699
Fotonica,0.0016977928692699
Testi Digitali,0.0016977928692699
Computational Journalism,0.0016977928692699
Supercomputer,0.0016977928692699
Autoencoders,0.0016977928692699
Hpc Systems,0.0016977928692699
Xai,0.0016977928692699
Educational Ai,0.0016977928692699
Spoken Dialogue Systems,0.0016977928692699
Ai Fairness,0.0016977928692699
Qualitative,0.0016977928692699
Linked Data Publishing,0.0016977928692699
Erwin Panofsky,0.0016977928692699
Ventisettana,0.0016977928692699
Multimedia Data Streams,0.0016977928692699
Grounded Theory Approach,0.0016977928692699
Patterns Annotation,0.0016977928692699
General Data Protection Regulation,0.0016977928692699
Classification Ai,0.0016977928692699
Uri,0.0016977928692699
Cidoc-Crm,0.0016977928692699
Marcatura Xml/Tei,0.0016977928692699
Fotografia,0.0016977928692699
Digital Editions,0.0016977928692699
Environmental Control,0.0016977928692699
Preclinical Alzheimer,0.0016977928692699
Xml Tei,0.0016977928692699
Codifica Di Apparati Complessi,0.0016977928692699
Filologia Dâ€™Autore,0.0016977928692699
Edizione Critica Digitale,0.0016977928692699
Refinement,0.0016977928692699
Rappresentazione Dati,0.0016977928692699
Web Semantico,0.0016977928692699
Numerical Notations,0.0016977928692699
Argument Schemes,0.0016977928692699
Cognitive Decline,0.0016977928692699
Modeling And Visualization,0.0016977928692699
Higraphs,0.0016977928692699
Contemporary Art,0.0016977928692699
Write,0.0016977928692699
Disability,0.0016977928692699
Contemporary Literature,0.0016977928692699
Data Modelling,0.0016977928692699
Modifications,0.0016977928692699
Sentenze Giudiziarie,0.0016977928692699
Scripts,0.0016977928692699
Abstract Concepts,0.0016977928692699
Concentration,0.0016977928692699
Meaningfulness,0.0016977928692699
Vr,0.0016977928692699
Ontologie,0.0016977928692699
Pseudonimizzazione,0.0016977928692699
Semantic Role Labeling,0.0016977928692699
Ensemble Models,0.0016977928692699
Decipherment,0.0016977928692699
Anonimizzazione,0.0016977928692699
Metadata,0.0016977928692699
Cultural Heritage Ontologies,0.0016977928692699
Mirador,0.0016977928692699
Iiif,0.0016977928692699
Omeka,0.0016977928692699
Croci,0.0016977928692699
Voice Recognition,0.0016977928692699
Smarthome,0.0016977928692699
Intratextuality,0.0016977928692699
Intertextuality,0.0016977928692699
Video Recording,0.0016977928692699
Chinese Calligraphy,0.0016977928692699
Manuscript,0.0016977928692699
Dati Giudiziari,0.0016977928692699
Linguistica Comparativa,0.0016977928692699
Glottologia,0.0016977928692699
Real-Time Analysis,0.0016977928692699
Tail Risk,0.0016977928692699
Tribes And Territories,0.0016977928692699
Cataplexy,0.0016977928692699
Automatic Video Analysis,0.0016977928692699
Pinocchio,0.0016977928692699
Linguistica Storica,0.0016977928692699
Governo,0.0016977928692699
Agile Contracts,0.0016977928692699
Contracting,0.0016977928692699
Law & Economics,0.0016977928692699
Public Sector,0.0016977928692699
Linguistic Markers,0.0016977928692699
Reference Analysis,0.0016977928692699
Motor Behavior Patterns,0.0016977928692699
Cord-19,0.0016977928692699
Coronavirus,0.0016977928692699
Datasheets,0.0016977928692699
Model Cards,0.0016977928692699
Progetto Irnerio,0.0016977928692699
Divulgazione Scientifica,0.0016977928692699
Epigraphy,0.0016977928692699
Explanatory Ai,0.0016977928692699
Intellectual Organization,0.0016977928692699
Interpretazione,0.0016977928692699
Metodo,0.0016977928692699
Semantic Collection,0.0016977928692699
Raffaello,0.0016977928692699
E-Learning Platforms,0.0016977928692699
Portals,0.0016977928692699
Data Repository,0.0016977928692699
Crisi,0.0016977928692699
Reproducible Bibliometrics,0.0016977928692699
Narcolepsy,0.0016977928692699
Laughter,0.0016977928692699
Pitch Smoothing,0.0016977928692699
Renaissance History,0.0016977928692699
Censorship,0.0016977928692699
Spiegabilità,0.0016977928692699
Standard,0.0016977928692699
Legal Language,0.0016977928692699
Visual Works,0.0016977928692699
Music Production,0.0016977928692699
Mobile Multimedia Technologies,0.0016977928692699
Empirical Investigation,0.0016977928692699
Lod Workflow,0.0016977928692699
Computer Interaction,0.0016977928692699
Digital Linguistic Biomarker,0.0016977928692699
Human,0.0016977928692699
Textual Similarity,0.0016977928692699
Airlines,0.0016977928692699
Price Kurtosis And Asymmetry,0.0016977928692699
Fairs,0.0016977928692699
Contextualised Word Embeddings,0.0016977928692699
Rural Tourism,0.0016977928692699
Degree Of Explainability,0.0016977928692699
Perceived Sustainability,0.0016977928692699
Le Libere Donne Di Magliano,0.0016977928692699
Public Domain,0.0016977928692699
Leading Indicator,0.0016977928692699
Daily Forecasting,0.0016977928692699
Regional Forecasting,0.0016977928692699
Data Management Plan,0.0016977928692699
Decision Tree,0.0016977928692699
Knowledge Reprentation,0.0016977928692699
Linguistic Linked Data,0.0016977928692699
Procurement Strategies,0.0016977928692699
Revenue Management,0.0016977928692699
Il Deserto Della Libia,0.0016977928692699
Interdiscorsività,0.0016977928692699
Open Big Data,0.0016977928692699
Etsy,0.0016977928692699
Virtual Reality For Cultural Engagement,0.0016977928692699
Novices/Experts,0.0016977928692699
Conventionality,0.0016977928692699
Leisure And Hospitality Management,0.0016977928692699
Craftsmanship,0.0016977928692699
Digital Market,0.0016977928692699
Narrative,0.0016977928692699
Big Data Management,0.0016977928692699
Design,0.0016977928692699
Open Bibliographic Metadata,0.0016977928692699
Beauty,0.0016977928692699
Style,0.0016977928692699
Aesthetics,0.0016977928692699
Per Le Antiche Scale,0.0016977928692699
Best Available Rate (Bar),0.0016977928692699
Document Conversion,0.0016977928692699
Hotel Competition,0.0016977928692699
Formal Concept Analysis,0.0016977928692699
Story-Based Techniques,0.0016977928692699
In-Text Reference Pointers,0.0016977928692699
Banking,0.0016977928692699
Information Representation,0.0016977928692699
Software Professionals,0.0016977928692699
Use Cases,0.0016977928692699
Software Design,0.0016977928692699
Companies,0.0016977928692699
Quality Attributes,0.0016977928692699
Sensitive Personal Data,0.0016977928692699
Operations Security,0.0016977928692699
Natural Language Analysis Of Source Code Artifacts,0.0016977928692699
Last-Minute Price Adjustment,0.0016977928692699
Common Practices,0.0016977928692699
Transformers,0.0016977928692699
Iso Standards,0.0016977928692699
Electronic Music,0.0016977928692699
Internet-Of-Things,0.0016977928692699
Price Variability,0.0016977928692699
Ontology Alignment,0.0016977928692699
Firm Size,0.0016977928692699
Book Citation,0.0016977928692699
Digital Publishing,0.0016977928692699
Cloud-Of-Things,0.0016977928692699
Riforme,0.0016977928692699
La Passeggiata Autunnale,0.0016977928692699
Data Infrastructures And Curation For Cultural Engagement,0.0016977928692699
Relations,0.0016977928692699
Structured Light Scanning,0.0016977928692699
Roles,0.0016977928692699
Carboneria,0.0016977928692699
Chord,0.0016977928692699
Business Tourism,0.0016977928692699
Medical Humanities,0.0016977928692699
Knowledge Graph Embeddings,0.0016977928692699
Public Procurement,0.0016977928692699
Industry Emergence,0.0016977928692699
Intertemporal Demand And Supply,0.0016977928692699
Change,0.0016977928692699
Big Data As A Service,0.0016977928692699
Openness,0.0016977928692699
Augmented Reality For Cultural Engagement,0.0016977928692699
Women In Business,0.0016977928692699
Fashion,0.0016977928692699
Chanel,0.0016977928692699
Evidence-Based,0.0016977928692699
Sanità,0.0016977928692699
Vix Futures,0.0016977928692699
Author Name Disambiguation,0.0016977928692699
Resident Attitude,0.0016977928692699
Vix,0.0016977928692699
Intelligence For Cultural Engagement,0.0016977928692699
Coincident Indicators,0.0016977928692699
Big Data Analytics,0.0016977928692699
Trading Strategies,0.0016977928692699
Legitimation,0.0016977928692699
Vaccini,0.0016977928692699
Milan,0.0016977928692699
Seasonality,0.0016977928692699
Bibliografia,0.0016977928692699
Inventory Control,0.0016977928692699
Social Stigma,0.0016977928692699
Realized Volatility,0.0013582342954159
Archival Artistic Data,0.0013582342954159
Stakeholders And Partnerships,0.0013582342954159
Discriminazione,0.0013582342954159
Speech Processing,0.0013582342954159
Programming Languages,0.0013582342954159
Metrics,0.0013582342954159
Explainable Artificial Intelligence,0.0013582342954159
Museum Information System,0.0013582342954159
Reflection,0.0013582342954159
Artchives,0.0013582342954159
Trasparenza,0.0013582342954159
Beni Culturali,0.0013582342954159
Zeri & Lode,0.0013582342954159
Digital Citizenship Mediation,0.0013582342954159
Vulnerability,0.0013582342954159
Developmental Language Disorder,0.0013582342954159
Digital Twins,0.0013582342954159
Standardisation,0.0013582342954159
Content-Based Image Retrieval,0.0013582342954159
Dhdk,0.0013582342954159
Laboratorio,0.0013582342954159
Tool,0.0013582342954159
Federico Confalonieri,0.0013582342954159
Harmony,0.0013582342954159
Tutorial,0.0013582342954159
Sofocle,0.0013582342954159
Explanations In Law,0.0013582342954159
Photogrammetry,0.0013582342954159
Narrative Generation,0.0013582342954159
Diplomazia,0.0013582342954159
Crossref Citation Data,0.0013582342954159
Recordkeeping,0.0013582342954159
Word Sense Disambiguation,0.0013582342954159
Shocks,0.0013582342954159
Lemma,0.0013582342954159
Bilanciamento,0.0013582342954159
Domain-Driven Design,0.0013582342954159
Italian Preschoolers,0.0013582342954159
Discrimination,0.0013582342954159
Scholarly Conjectures,0.0013582342954159
Graph-Based Ai,0.0013582342954159
Quantitative Cultural Analysis,0.0013582342954159
Mitigations,0.0013582342954159
Semantic Models,0.0013582342954159
Explanations,0.0013582342954159
Activities Classification,0.0013582342954159
Guidelines,0.0013582342954159
Open Source,0.0013582342954159
Ontology Matching,0.0013582342954159
Staleness,0.0013582342954159
Frame,0.0013582342954159
Value-At-Risk,0.0013582342954159
Stable Diffusion,0.0013582342954159
Conditional Risk Measures,0.0013582342954159
Privacy Protection,0.0013582342954159
Concurrency,0.0013582342954159
Bootstrap,0.0013582342954159
Privacy Knowledge Graph,0.0013582342954159
Research And Innovation,0.0013582342954159
Peaks-Over-Threshold,0.0013582342954159
Defects,0.0013582342954159
Firm Entry,0.0013582342954159
Elettrotecnica,0.0013582342954159
Cultural Heritage Data,0.0013582342954159
Prediction Model,0.0013582342954159
Linguaggio,0.0013582342954159
Psi Directive,0.0013582342954159
Licenze Creative Commons,0.0013582342954159
Analisi Comparata,0.0013582342954159
Legislation,0.0013582342954159
Systematic Reviews,0.0013582342954159
Personal Archives,0.0013582342954159
Periphery,0.0013582342954159
Rainfall Intensity,0.0013582342954159
Archival Linked Data,0.0013582342954159
Sociology Of Science,0.0013582342954159
Bibliographic Coupling Networks,0.0013582342954159
Ead,0.0013582342954159
Dc,0.0013582342954159
Policy Propagation,0.0013582342954159
Edm,0.0013582342954159
Eac-Cpf,0.0013582342954159
Policies,0.0013582342954159
Data Flows,0.0013582342954159
Patria,0.0013582342954159
Novel Idea,0.0013582342954159
Art. 22 Del Gdpr,0.0013582342954159
Intertestualità,0.0013582342954159
Reflectance Transformation Imaging (Rti),0.0013582342954159
Neural Models,0.0013582342954159
Syntactic Analysis,0.0013582342954159
Data Act,0.0013582342954159
Imprinting,0.0013582342954159
Semantic Relationship,0.0013582342954159
Data Stream Processing,0.0013582342954159
American Philological Tradition,0.0013582342954159
Ontology Development,0.0013582342954159
Data Platform,0.0013582342954159
Rewards,0.0013582342954159
Competency Questions,0.0013582342954159
Health Data,0.0013582342954159
Pattern Instances,0.0013582342954159
Legal Drafting Techniques,0.0013582342954159
Data Scarcity,0.0013582342954159
Natural Language Inferenced,0.0013582342954159
Atto Interpretativo,0.0013582342954159
Tf-Idf,0.0013582342954159
Linked Data Visualization,0.0013582342954159
Social Ties,0.0013582342954159
Formal Translation,0.0013582342954159
Explanatory Artificial Intelligence (Yai),0.0013582342954159
Interpersonal Relations,0.0013582342954159
Narratives/Storytelling,0.0013582342954159
Emerging Issues,0.0013582342954159
Modelling,0.0013582342954159
Digital Scholarly Edition,0.0013582342954159
Critical Apparatus,0.0013582342954159
Food Safety,0.0013582342954159
Digital Scholarly Editions,0.0013582342954159
Syntagmatic Relations,0.0013582342954159
Peer Group,0.0013582342954159
Raccolte D'Arte,0.0013582342954159
Massive Data Streams,0.0013582342954159
Anchor-Entrepreneur,0.0013582342954159
Bricolage,0.0013582342954159
Entrepreneurial Genealogy,0.0013582342954159
Objective Explainability Metric,0.0013582342954159
Opere,0.0013582342954159
Pitch,0.0013582342954159
Graph Database,0.0013582342954159
Scientific Habilitation,0.0013582342954159
Chord Embeddings,0.0013582342954159
Implementation Of European Directive,0.0013582342954159
Scholarly Metadata,0.0013582342954159
Integrazione Didattica- Ricerca,0.0013582342954159
Livelli,0.0013582342954159
Fraction Signs,0.0013582342954159
Contexts,0.0013582342954159
Career,0.0013582342954159
Data Structures,0.0013582342954159
Embodied Experience,0.0013582342954159
United Nations Resolutions,0.0013582342954159
Social Sequence Analysis,0.0013582342954159
Contesto,0.0013582342954159
Canonical Citations,0.0013582342954159
Posi,0.0013582342954159
Laboratorio Didattico,0.0013582342954159
Sustainable Development Goals,0.0013582342954159
Role Oriented Knowledge Graphs,0.0013582342954159
Preservation Of Temporary Exhibitions,0.0013582342954159
Descrizione,0.0013582342954159
Cognitive Psychology,0.0013582342954159
Software Engineering Tools,0.0013582342954159
Sdn,0.0013582342954159
Csv,0.0013582342954159
Data Integration,0.0013582342954159
Minoan Crete,0.0013582342954159
Interpretation-Reflection Loop,0.0013582342954159
Xml/Tei,0.0013582342954159
Linear A Script,0.0013582342954159
Leadership,0.0013582342954159
Similarity Detection,0.0013582342954159
Codifica Di Testi Moderni,0.0013582342954159
Virtual Embodiment,0.0013582342954159
Multi-Label Text Classification,0.0013582342954159
Systematic,0.0013582342954159
Embodied Cognition,0.0013582342954159
Har,0.0013582342954159
Social Cohesion,0.0013582342954159
Museum,0.0013582342954159
Conjectures,0.0013582342954159
Critique Génétique,0.0013582342954159
Citation Data Curation,0.0013582342954159
Medieval Manuscripts Ontology,0.0013582342954159
Memo,0.0013582342954159
Medieval Manuscripts,0.0013582342954159
Digital Classics,0.0013582342954159
Documenti Inediti,0.0013582342954159
Big Data Platforms,0.0013582342954159
Methods,0.0013582342954159
Relatedness Measure,0.0013582342954159
Theory,0.0013582342954159
Modern Code Review,0.0013582342954159
Elo System,0.0013582342954159
Flexibility Cost,0.0013582342954159
Air Fares,0.0013582342954159
Pubblico Interesse,0.0013582342954159
Cost Management,0.0013582342954159
Reservation Changes,0.0013582342954159
Manosacritti,0.0013582342954159
Scholarly Publishing,0.0013582342954159
Compliance Checking,0.0013582342954159
Digital Libraries And Archives,0.0013582342954159
Verità,0.0013582342954159
Language And Speech Analyses,0.0013582342954159
Eating Disorders,0.0013582342954159
Checking Compliance,0.0013582342954159
Modeling And Simulation,0.0013582342954159
Foundational Ontologies,0.0013582342954159
Alberto Carocci,0.0013582342954159
Music Data,0.0013582342954159
Reminiscence Therapy,0.0013582342954159
Development Education,0.0013582342954159
Transportation,0.0013582342954159
Strategy And Management,0.0013582342954159
Linguistic Marker,0.0013582342954159
Nuovi Argomenti,0.0013582342954159
Cinema Studies,0.0013582342954159
Applied Computing,0.0013582342954159
Hate Speech Detection,0.0013582342954159
Dynamic Networks,0.0013582342954159
Story-Driven Approach,0.0013582342954159
Open Research Infrastructure,0.0013582342954159
Ai Bias,0.0013582342954159
Legal Compliance Checking,0.0013582342954159
Search,0.0013582342954159
Citation Extraction,0.0013582342954159
Coding,0.0013582342954159
History Of Venice,0.0013582342954159
Art Collections,0.0013582342954159
Ethics & Ai,0.0013582342954159
Commonsense Reasoning,0.0013582342954159
Competenza,0.0013582342954159
Legal Concepts,0.0013582342954159
Universal Differential Equations,0.0013582342954159
Almaai,0.0013582342954159
Testi In Raccolta,0.0013582342954159
Spettacolo,0.0013582342954159
Alliance Networks,0.0013582342954159
Sostenibilità Finanziaria,0.0013582342954159
Optimization Under Uncertainty,0.0013582342954159
Fine Arts,0.0013582342954159
Regioni,0.0013582342954159
Construal Level Theory,0.0013582342954159
Wikipedia Citations,0.0013582342954159
Citation Timing,0.0013582342954159
Literary Studies,0.0013582342954159
Social Interactions,0.0013582342954159
Gdpr Rule Modelling,0.0013582342954159
Tourism,0.0013582342954159
Nominal Group Technique,0.0013582342954159
Stakeholder Priorities,0.0013582342954159
Participatory Planning Process,0.0013582342954159
E-Government,0.0013582342954159
Mega-Event,0.0013582342954159
Technical Documentation,0.0013582342954159
Templating,0.0013582342954159
Interpretation Of Changes,0.0013582342954159
Textual Differences,0.0013582342954159
Stationarity And Ergodicity,0.0013582342954159
Expo 2015,0.0013582342954159
Environmental Certification,0.0013582342954159
Environmental Impacts,0.0013582342954159
Income And Price Elasticities,0.0013582342954159
Agritourism,0.0013582342954159
Statistical Archives’ Integration,0.0013582342954159
Missing Data Imputation,0.0013582342954159
Tourism Employment,0.0013582342954159
Tourism Destination,0.0013582342954159
Entropy-Trend Accuracy Matrix,0.0013582342954159
Dynamic Method,0.0013582342954159
Attribute Entropy,0.0013582342954159
Length Of Stay,0.0013582342954159
Tourist Expenditure,0.0013582342954159
Italian Destinations,0.0013582342954159
Public Sector Information,0.0013582342954159
Pragmatics,0.0013582342954159
Social Commitment,0.0013582342954159
Save-Sd,0.0013582342954159
Publication Metadata,0.0013582342954159
Socially Assistive Robotics,0.0013582342954159
Human-Robot Interaction,0.0013582342954159
Conversational Agents,0.0013582342954159
Carteggi,0.0013582342954159
Clinical Linguistics,0.0013582342954159
Latin Papyri,0.0013582342954159
Adaptive Software,0.0013582342954159
Autonomic Systems,0.0013582342954159
Mape-K,0.0013582342954159
Models,0.0013582342954159
Psychology,0.0013582342954159
Writing,0.0013582342954159
Linguistic Biomarkers,0.0013582342954159
Publication Types,0.0013582342954159
Linguistics,0.0013582342954159
Ordinal Structural Equations Models,0.0013582342954159
Applications,0.0013582342954159
Dialogflow Cx,0.0013582342954159
Panel-Var,0.0013582342954159
Index Terms-Document Visualization,0.0013582342954159
Information Interfaces And Presentation,0.0013582342954159
Scholarly Articles,0.0013582342954159
Structural Patterns,0.0013582342954159
Ai Equality,0.0013582342954159
Online Ratings,0.0013582342954159
Spacin,0.0013582342954159
Computational Finance,0.0013582342954159
Actuarial Science,0.0013582342954159
Metafisica,0.0013582342954159
Perspectives,0.0013582342954159
Legal Data Analytics,0.0013582342954159
Advanced Econometrics,0.0013582342954159
Ontological Analysis,0.0013582342954159
Recommender Systems,0.0013582342954159
Aesthetic Evaluation,0.0013582342954159
Pricing Schemes,0.0013582342954159
Extreme Risk And Insurance,0.0013582342954159
Data Analysis For Health,0.0013582342954159
Non-Accuracy Metrics,0.0013582342954159
Carbon Footprint,0.0013582342954159
Jolie Apis,0.0013582342954159
Quantile,0.0013582342954159
Letteratura Italiana Del Novecento,0.0013582342954159
Hmi,0.0013582342954159
Perspectivisation,0.0013582342954159
Research Quality,0.0013582342954159
Multimedia Data,0.0013582342954159
Gender,0.0013582342954159
Elegislation,0.0013582342954159
Genetic Criticism,0.0013582342954159
Summary Statistics,0.0013582342954159
Pattern Alignment,0.0013582342954159
Citation Relation,0.0013582342954159
Api Generation,0.0013582342954159
Blockchains,0.0013582342954159
Divulgazione,0.0013582342954159
Accuracy,0.0013582342954159
U.S. Economy,0.0013582342954159
Ejustice,0.0013582342954159
Wearable,0.0013582342954159
Foundational Ontology,0.0013582342954159
Indoor Location,0.0013582342954159
Linguista,0.0013582342954159
Security Software,0.0013582342954159
Luigi Blasucci,0.0013582342954159
Nuova Enciclopedia,0.0013582342954159
Web Semantics,0.0013582342954159
Engineering,0.0013582342954159
Trawl Process,0.0013582342954159
Art,0.0013582342954159
Schede Di Catalogo,0.0013582342954159
Museums,0.0013582342954159
Università Di Bologna,0.0013582342954159
Threat Models,0.0013582342954159
Service-Oriented Architectures,0.0013582342954159
Mqtt,0.0013582342954159
Natural Language,0.0013582342954159
Fair Principles,0.0013582342954159
Scholarly Digital Editions,0.0013582342954159
Implicit Biases,0.0013582342954159
Artiﬁcial Intelligence For E-Health,0.0013582342954159
Optical Character Recognition,0.0013582342954159
Word Embeddings,0.0013582342954159
Eeg,0.0013582342954159
Dolce,0.0013582342954159
Decomposition,0.0013582342954159
Neural Patterns,0.0013582342954159
Linguistic Bio-Marker,0.0013582342954159
Model Checking,0.0013582342954159
Adaptation,0.0013582342954159
Self-Adaptive Systems,0.0013582342954159
Bibliographic Databases,0.0010186757215619
Psychiatry,0.0010186757215619
Generi,0.0010186757215619
Autori,0.0010186757215619
La Storia Della Colonna Infame,0.0010186757215619
Epistolario,0.0010186757215619
Cronologia Ragionata,0.0010186757215619
Change Tracking,0.0010186757215619
Citation Indexes,0.0010186757215619
Graph Data Model,0.0010186757215619
Change Analysis And Interpretation,0.0010186757215619
Bibliographic Information Retrieval,0.0010186757215619
Self-Citations,0.0010186757215619
European Policy,0.0010186757215619
Biografia,0.0010186757215619
Poesia Dell'Ottocento,0.0010186757215619
Digitisation Cultural Heritage,0.0010186757215619
Foundations Of Trustworthy Ai,0.0010186757215619
Learning Areas,0.0010186757215619
Knowledge Graph Extraction,0.0010186757215619
Automated Reasoning,0.0010186757215619
Programme Catalogue,0.0010186757215619
Professional Figures,0.0010186757215619
Economic History,0.0010186757215619
Ancient History,0.0010186757215619
Lam,0.0010186757215619
Ocr,0.0010186757215619
Music Technology,0.0010186757215619
Critical Digital Edition,0.0010186757215619
Romanzo Del Novecento,0.0010186757215619
Passage Retrieval,0.0010186757215619
Legal Framework,0.0010186757215619
Fruizione Pubblica,0.0010186757215619
Pirandello,0.0010186757215619
Companion Robots,0.0010186757215619
Digital Art,0.0010186757215619
Optical Character Recognition (Ocr),0.0010186757215619
Ontology Integration,0.0010186757215619
Poesia Del Novecento,0.0010186757215619
Stochastic Models,0.0010186757215619
Compositionality,0.0010186757215619
Theories Of Explanation,0.0010186757215619
Context-Free Grammar,0.0010186757215619
Social Inclusion,0.0010186757215619
Data,0.0010186757215619
Zero-Shot Learning,0.0010186757215619
Reminiscence,0.0010186757215619
Out-Of-Distribution,0.0010186757215619
Modules,0.0010186757215619
Markup Language,0.0010186757215619
Legal Xml Vocabulary,0.0010186757215619
Robot Experience Stories,0.0010186757215619
Lucrezia Borgia,0.0010186757215619
Mostra Virtuale,0.0010186757215619
Lessicografia,0.0010186757215619
Psychological Theories,0.0010186757215619
Sitlog,0.0010186757215619
Service Robot,0.0010186757215619
Disagreement,0.0010186757215619
Data Set,0.0010186757215619
Lingua Italiana,0.0010186757215619
User Perspectives,0.0010186757215619
Digital Text,0.0010186757215619
Epidemic,0.0010186757215619
Idillio,0.0010186757215619
Fair,0.0010186757215619
Infinito,0.0010186757215619
Journals,0.0010186757215619
Music Interoperability,0.0010186757215619
Francesco Flora,0.0010186757215619
Knowledge Preservation,0.0010186757215619
Citation Indexing,0.0010186757215619
Computer Music,0.0010186757215619
Isws,0.0010186757215619
